pk_customerkey;costumer_name;birth_date;marital_status;gender;yearly_income;number_children_at_home;occupation;number_cars_owned;address_line;phone;fk_date_first_purchase
28787;Gabrielle Wood;05/04/1977;M;F;20000;1;Clerical;2;1020 Book Road;305-555-0199;20190329
28788;Dominique Martinez;09/10/1977;M;F;30000;0;Skilled Manual;2;6110 J Ave;354-555-0196;20180801
28789;Elijah Zhang;11/03/1977;S;M;30000;0;Skilled Manual;2;7827 11th;788-555-0115;20190731
28790;Seth Howard;10/08/1978;S;M;30000;0;Skilled Manual;2;1119 Elderwood Dr.;309-555-0116;20161104
28791;Richard Johnston;05/07/1978;M;M;40000;0;Clerical;1;6896 Liana Lane;577-555-0182;20180830
28792;Henry Stone;09/03/1978;S;M;40000;0;Clerical;1;549 Via Appia;987-555-0176;20161106
28793;Alexander Jackson;14/05/1978;M;M;40000;0;Clerical;1;1069 Bynum Way;393-555-0153;20180825
28794;Juan Cooper;01/11/1979;S;M;40000;0;Clerical;1;7430 Partridge Dr.;334-555-0136;20161104
28795;Jesse Allen;14/01/1979;S;M;40000;0;Clerical;1;7886 Fairfield Avenue;634-555-0114;20161116
28796;Cameron Coleman;25/10/1979;M;M;40000;0;Clerical;1;2552 Palm Ave;847-555-0174;20181004
28797;Alexandra Wood;18/10/1979;S;F;40000;0;Clerical;1;8249 La Jolla;794-555-0196;20161119
28798;Timothy Phillips;17/06/1979;S;M;40000;0;Clerical;1;1515 Tuolumne St.;797-555-0157;20170827
28799;Amber Nelson;14/06/1979;S;F;40000;0;Clerical;1;8396 Vista Way;468-555-0118;20161119
28800;Mason Sanchez;07/03/1979;S;M;40000;0;Clerical;1;1028 Royal Oak Rd.;171-555-0123;20190510
28801;Katelyn Hall;13/08/1992;S;F;60000;0;Skilled Manual;0;707 Willcrest Circle;113-555-0110;20181227
28802;Allison Nelson;16/09/1992;M;F;60000;0;Skilled Manual;0;6980 Tanager Circle;156-555-0155;20170804
28803;Gabriella Edwards;04/01/1992;S;F;60000;0;Skilled Manual;0;5218 E 28th Street;697-555-0146;20181029
28804;Wyatt Allen;13/12/1992;S;M;60000;0;Skilled Manual;0;2912 Guadalupe Dr.;114-555-0149;20161205
28805;Marissa Bennett;20/08/1992;M;F;60000;0;Skilled Manual;0;5370 Adobe Drive;157-555-0149;20161226
28806;Randall Hernandez;19/11/1993;S;M;40000;0;Skilled Manual;0;2427 Kaywood Drive;117-555-0111;20180922
28807;Maria Cox;12/09/1993;M;F;40000;0;Skilled Manual;0;946 Hanson Lane;821-555-0165;20161211
28808;Trinity Watson;19/11/1993;S;F;40000;0;Skilled Manual;0;2427 Kaywood Drive;161-555-0144;20190101
28809;Isaac Cooper;20/09/1993;M;M;40000;0;Skilled Manual;0;554 Buskirk Ave.;777-555-0191;20181007
28810;Kaylee Blue;17/04/1993;M;F;40000;0;Skilled Manual;0;9200 Pecan Street;202-555-0156;20180825
28811;Caleb Phillips;12/02/1993;M;M;40000;0;Skilled Manual;0;2929 Marie Dr.;513-555-0150;20190212
28812;Brianna Watson;21/04/1993;M;F;40000;0;Skilled Manual;0;3883 Kirkwood Dr;328-555-0176;20190215
28813;Cameron Washington;06/11/1991;M;M;40000;4;Skilled Manual;3;1351 Boxer Blvd.;809-555-0161;20180914
28814;Anna Butler;22/03/1991;M;F;50000;0;Skilled Manual;0;8970 Birchwood;306-555-0162;20190529
28815;Lauren James;25/04/1991;M;F;50000;0;Skilled Manual;0;2313 Pastel Drive;244-555-0142;20190521
28816;Jessica Cox;14/07/1991;S;F;50000;0;Skilled Manual;0;9048 Youngsdale Drive;139-555-0185;20190222
28817;James Lee;12/09/1991;M;M;50000;0;Skilled Manual;0;8114 Riveria Way;102-555-0125;20180825
28818;Dwayne Hernandez;02/05/1992;M;M;60000;1;Skilled Manual;0;8408 Via Del Sol;192-555-0199;20170815
28819;Grace Bennett;11/10/1992;M;F;60000;1;Skilled Manual;0;5767 Oakmead;362-555-0191;20170806
28820;Naomi Alvarez;20/07/1992;M;F;60000;1;Skilled Manual;0;137 Lancelot Dr;514-555-0167;20161222
28821;Blake Jackson;20/07/1992;M;M;60000;1;Skilled Manual;0;137 Lancelot Dr;496-555-0164;20161212
28822;Amanda Alexander;19/07/1992;M;F;60000;1;Skilled Manual;0;5052 Bannock Ct.;234-555-0189;20161231
28823;Xavier Brown;17/11/1992;M;M;60000;0;Skilled Manual;0;4926 Sharon Dr;745-555-0120;20161223
28824;Brandon Gonzales;08/11/1992;S;M;60000;0;Skilled Manual;0;6793 Almond Street;426-555-0124;20161223
28825;Caleb Hernandez;04/08/1992;M;M;60000;0;Skilled Manual;0;9808 Deerfield Dr.;344-555-0121;20161206
28826;Jack Sharma;13/07/1992;M;M;60000;0;Skilled Manual;0;9637 Kenneth Ct;357-555-0115;20161229
28827;Joshua Robinson;26/03/1992;M;M;60000;0;Professional;0;1226 Shoenic;165-555-0181;20161203
28828;Andrea Murphy;24/10/1992;S;F;70000;0;Professional;0;649 Hoke Dr;372-555-0196;20161210
28829;Robert Bryant;15/02/1990;M;M;40000;1;Skilled Manual;0;1336 Terrace Road;243-555-0174;20161201
28830;Matthew Smith;23/06/1990;M;M;40000;1;Skilled Manual;0;1399 Firestone Drive;823-555-0141;20161217
28831;Elizabeth Harris;15/01/1990;M;F;40000;1;Skilled Manual;0;1612 Geary Ct.;467-555-0115;20161221
28832;Joseph Rodriguez;05/05/1990;M;M;40000;1;Skilled Manual;0;7685 Imperial Dr;164-555-0128;20170807
28833;Abigail Harris;03/11/1989;M;F;60000;1;Skilled Manual;1;8620 Moss Hollow Court;364-555-0127;20161211
28834;Natalie Hill;28/04/1989;M;F;60000;2;Skilled Manual;0;1397 Paradiso Ct.;894-555-0196;20170820
28835;Elijah Phillips;25/03/1989;S;M;60000;2;Skilled Manual;0;7201 Elk Dr.;851-555-0168;20161220
28836;Lauren Cook;08/08/1991;S;F;60000;0;Professional;0;8680 Newell Ave.;622-555-0149;20170818
28837;Victoria Rodriguez;20/10/1991;M;F;60000;0;Professional;0;9766 Marie Drive;143-555-0189;20170812
28838;Jasmine Ross;26/10/1991;S;F;60000;0;Professional;0;3589 G Street;141-555-0122;20161212
28839;Connor Parker;13/04/1991;M;M;60000;0;Professional;0;6230 Blue Ridge;936-555-0177;20161231
28840;Valerie Harrison;12/07/1991;S;F;70000;0;Professional;0;1694 Ohara Avenue;511-555-0152;20161215
28841;Samuel Gonzales;06/11/1991;M;M;70000;0;Professional;0;1510 Bidwell Street;891-555-0125;20161226
28842;Nicole Bailey;20/05/1991;M;F;70000;0;Professional;0;3328 Via Cortez;191-555-0167;20161205
28843;Chloe Price;21/01/1989;M;F;60000;0;Professional;0;4070 Orange Street;391-555-0126;20161220
28844;Emma Rivera;24/04/1988;S;F;70000;2;Skilled Manual;0;4782 Mt. Whitney Dr.;535-555-0160;20161227
28845;Kaitlyn Simmons;07/11/1988;S;F;70000;2;Skilled Manual;0;9245 Escobar;568-555-0128;20161207
28846;Cynthia Lopez;14/11/1988;S;F;70000;2;Skilled Manual;1;2775 Heather Leaf Ln.;359-555-0135;20161231
28847;Carly Xu;23/05/1988;S;F;70000;2;Skilled Manual;1;2206 Clear View Circle;270-555-0111;20161213
28848;Justin Butler;26/07/1987;S;M;40000;0;Professional;1;1260 Mt. Washington Way;169-555-0118;20170814
28849;Garrett Murphy;23/10/1987;S;M;40000;0;Professional;1;9186 West Boyd Rd.;344-555-0111;20161218
28850;Nelson Hernandez;04/11/1990;S;M;60000;0;Professional;0;1921 Garcia Ranch Road;118-555-0171;20170806
28851;Miguel Mitchell;27/01/1990;S;M;60000;0;Professional;0;6061 St. Paul Way;850-555-0128;20161219
28852;Mariah Watson;07/09/1990;M;F;60000;0;Professional;0;5458 Birchwood;741-555-0166;20161209
28853;Miguel Davis;06/10/1990;M;M;60000;0;Professional;0;2798 Castlewood;566-555-0118;20161203
28854;Morgan Walker;09/06/1990;S;F;70000;0;Professional;0;6563 Likins Avenue;765-555-0150;20161225
28855;Alexandra Perez;25/07/1987;S;F;40000;0;Professional;1;7489 Briowes Valley Rd.;651-555-0161;20190116
28856;Luke Wang;21/06/1987;M;M;60000;2;Skilled Manual;1;8646 Pleasant Circle;606-555-0173;20161213
28857;Matthew Johnson;17/06/1987;S;M;60000;2;Skilled Manual;1;6058 Hill Street;354-555-0182;20161206
28858;Aidan Hughes;19/01/1986;S;M;80000;3;Skilled Manual;0;7335 Oak Creek Ct.;810-555-0179;20181209
28859;Micah Cai;09/10/1986;S;M;80000;3;Skilled Manual;1;8128 Kane Circle;462-555-0111;20161220
28860;Ian Anderson;24/05/1986;M;M;60000;0;Professional;0;1296 Bishop Court;443-555-0192;20181116
28861;Alexandra Walker;19/12/1996;M;F;40000;0;Skilled Manual;2;9691 Morengo Court;491-555-0193;20190417
28862;Catherine Ramirez;26/06/1996;S;F;40000;0;Skilled Manual;2;2877 Bounty Way;763-555-0144;20180829
28863;Allison Bell;26/12/1996;M;F;40000;0;Skilled Manual;1;2151 Twincreek Ct;540-555-0145;20190708
28864;Natalie Murphy;26/04/1996;S;F;40000;0;Skilled Manual;1;3586 Everett Court;183-555-0122;20190328
28865;Alex Reed;05/01/1994;M;M;50000;0;Skilled Manual;1;4817 Clyde St.;164-555-0151;20181216
28866;Aaron Adams;05/02/1994;S;M;50000;0;Skilled Manual;1;4116 Stanbridge Ct.;417-555-0154;20181030
28867;Natalie Martinez;21/04/1994;M;F;50000;0;Skilled Manual;1;6782 First Ave;475-555-0132;20181229
28868;Jason Chen;06/02/1994;M;M;50000;0;Skilled Manual;1;906 Cloudview Dr;325-555-0145;20190626
28869;Isabella Howard;17/09/1992;S;F;70000;0;Skilled Manual;2;673 Noah Court;125-555-0175;20161228
28870;Brian Watson;13/03/1992;M;M;70000;0;Skilled Manual;2;174 Carlotta;514-555-0197;20161226
28871;Jasmine West;26/09/1992;S;F;70000;0;Skilled Manual;2;8461 Lodge Drive;188-555-0118;20161230
28872;Kelli He;16/06/1991;S;F;130000;5;Management;4;9201 Lexington Rd.;1 (11) 500 555-0123;20180912
28873;Roger Deng;18/05/1973;M;M;70000;3;Professional;1;780 F Mt Hood Circle;718-555-0180;20190724
28874;Alexa Brooks;11/09/1973;M;F;70000;3;Professional;1;7680 Lay Brooke Way;593-555-0198;20181123
28875;Denise Smith;06/06/1977;S;M;110000;4;Professional;3;44, rue Saint-Lazare;326-555-0100;20190614
28876;Austin Garcia;21/10/1977;M;M;130000;4;Professional;2;Kalkweg 425;1 (11) 500 555-0149;20181214
28877;Joe Vance;24/11/1977;S;M;150000;3;Professional;4;2318 Pleasant Circle;1 (11) 500 555-0119;20180901
28878;Alvin Guo;08/04/1977;M;M;160000;3;Professional;4;2139 Birdwatch Ave.;1 (11) 500 555-0197;20190423
28879;Edwin Xie;01/12/1977;S;M;170000;3;Management;3;5349 Keller Ridge Dr.;1 (11) 500 555-0187;20190114
28880;Felicia Moyer;28/08/1977;S;F;170000;3;Management;3;4637 Lakeside Court;1 (11) 500 555-0116;20181010
28881;Allen Kapoor;02/05/1976;M;M;110000;4;Professional;4;44, rue Saint Denis;1 (11) 500 555-0196;20181215
28882;Tasha Shen;03/08/1976;M;F;110000;4;Professional;4;9, rue des Vendangeurs;1 (11) 500 555-0119;20181113
28883;Eddie Romero;11/09/1976;M;M;120000;4;Professional;4;3294 Buena Vista;1 (11) 500 555-0119;20190415
28884;Sheila Suarez;03/10/1976;S;F;170000;3;Professional;4;4576 Almond Street;1 (11) 500 555-0176;20190620
28885;Kelvin Raji;08/09/1975;S;M;90000;1;Professional;2;1931, boulevard Beau Marchais;1 (11) 500 555-0143;20180125
28886;Franklin Jai;14/07/1975;M;M;100000;3;Professional;4;409, rue Saint Denis;1 (11) 500 555-0114;20190605
28887;Casey Serrano;14/05/1975;S;M;120000;4;Professional;4;Hansaallee 500;1 (11) 500 555-0177;20190301
28888;Casey Lal;21/05/1964;M;F;80000;0;Management;2;8011, rue de Cambrai;1 (11) 500 555-0190;20190620
28889;Alison Beck;13/10/1965;M;F;80000;0;Management;2;Am Kreuz 405;1 (11) 500 555-0182;20190216
28890;Jaclyn Ma;15/04/1965;M;F;90000;0;Professional;2;Carlsplatz 4650;1 (11) 500 555-0184;20190107
28891;Jasmine Smith;01/11/1965;S;F;130000;4;Professional;4;9645 Pimlico Drive;1 (11) 500 555-0113;20190222
28892;Marissa Bryant;16/06/1965;S;F;130000;4;Professional;4;545 Los Gatos Court;1 (11) 500 555-0115;20190215
28893;Jessie Gutierrez;12/06/1966;M;F;80000;0;Professional;2;6166, rue Lamarck;1 (11) 500 555-0199;20181106
28894;Maurice Xu;03/08/1966;M;M;100000;3;Management;4;11, quai de l´ Iton;1 (11) 500 555-0119;20190528
28895;Mitchell Luo;18/05/1966;S;M;110000;4;Management;4;Krönerweg 9249;1 (11) 500 555-0138;20190722
28896;Edward Davis;12/11/1973;M;M;70000;3;Professional;1;8594 Veracruz;1 (11) 500 555-0151;20180920
28897;Jennifer Ross;18/03/1973;S;F;80000;2;Professional;2;201bis, boulevard Saint Germain;1 (11) 500 555-0189;20190709
28898;Melanie Patterson;26/06/1974;S;F;130000;4;Professional;4;797 Seascape Circle;1 (11) 500 555-0155;20180907
28899;Alejandro Anand;19/09/1974;M;M;130000;5;Professional;1;2733 Del Mar Ave.;1 (11) 500 555-0192;20190627
28900;Jasmine Price;05/06/1973;S;F;110000;5;Management;1;Heiderplatz 948;1 (11) 500 555-0159;20181130
28901;Martha Hee;25/01/1973;M;F;120000;5;Management;2;Auf Der Steige 6000;1 (11) 500 555-0112;20190122
28902;Suzanne She;16/11/1973;S;F;120000;5;Management;2;Knaackstr 756;1 (11) 500 555-0113;20190129
28903;Kara Luo;25/10/1973;M;F;130000;5;Professional;2;4414 Marion Ct.;1 (11) 500 555-0199;20180815
28904;Ian Flores;10/04/1971;M;M;70000;2;Skilled Manual;2;5402, rue Lauriston;1 (11) 500 555-0123;20180108
28905;Katherine Bailey;19/02/1971;M;F;80000;1;Professional;3;234, quai Paul Doumer;1 (11) 500 555-0193;20181027
28906;Steve Xu;27/09/1971;M;M;80000;2;Professional;2;1211, rue des Ecoles;1 (11) 500 555-0115;20190416
28907;Blake Jenkins;19/02/1971;M;M;160000;5;Professional;3;1156 Dublin Court;1 (11) 500 555-0111;20190325
28908;Dominique Sai;14/03/1971;S;F;170000;5;Management;4;5495 Glendale Circle;1 (11) 500 555-0183;20180805
28909;Tommy Champion;05/01/1970;M;M;90000;1;Management;3;47, rue de Linois;1 (11) 500 555-0130;20190224
28910;Melody Martin;14/08/1970;S;F;90000;1;Management;3;88, avenue de l´ Union Centrale;1 (11) 500 555-0176;20190322
28911;Levi Rodriguez;20/03/1970;M;M;90000;1;Management;3;54, avenue des Champs-Elysées;1 (11) 500 555-0157;20190205
28912;Alejandro Zhu;07/09/1970;M;M;100000;4;Management;4;12, route de Marseille;1 (11) 500 555-0164;20190404
28913;Krista Diaz;24/08/1970;S;F;150000;5;Management;4;2415 Angi Lane;1 (11) 500 555-0119;20190424
28914;Alicia Rai;20/11/1970;M;F;170000;5;Management;4;8744 Black Walnut;1 (11) 500 555-0162;20181111
28915;Johnny Yuan;27/05/1969;S;M;80000;1;Management;3;18, boulevard d´Albi;1 (11) 500 555-0145;20181216
28916;Kathryn Shan;16/08/1969;M;F;160000;5;Management;4;865 Oak Rd.;1 (11) 500 555-0165;20181030
28917;Sandra Zhou;03/02/1968;S;F;80000;1;Management;4;82, cours Mirabeau;1 (11) 500 555-0184;20190704
28918;Gina Blanco;07/04/1968;M;F;130000;5;Management;4;7437 Jason Ct;1 (11) 500 555-0136;20180826
28919;Krystal Wagner;05/06/1967;M;F;90000;0;Skilled Manual;2;2802, boulevard Beau Marchais;1 (11) 500 555-0150;20180903
28920;Renée Alvarez;21/09/1967;S;F;120000;5;Management;4;Postfach 66 16 16;1 (11) 500 555-0119;20190510
28921;Corey Deng;17/05/1967;M;M;120000;5;Management;4;2367 Vancouver Way;1 (11) 500 555-0118;20180923
28922;Brent Ye;13/11/1995;M;M;60000;0;Professional;3;4691 Encinal Place;1 (11) 500 555-0136;20190222
28923;Roberto Hernandez;07/08/1995;S;M;70000;0;Professional;2;8801 Lee Lane;1 (11) 500 555-0117;20180916
28924;Sydney Washington;27/06/1996;S;F;70000;0;Professional;2;1153 Loma Linda;1 (11) 500 555-0116;20190624
28925;Warren Lu;03/04/1996;M;M;70000;0;Professional;2;8979 Adams Dr.;1 (11) 500 555-0135;20190519
28926;Danny Schmidt;15/05/1996;S;M;70000;0;Professional;2;1192 Tosca Way;1 (11) 500 555-0174;20190516
28927;Jermaine Rana;19/03/1996;S;M;80000;0;Professional;2;3217 Elm St;1 (11) 500 555-0138;20180906
28928;Margaret Wu;19/06/1996;S;F;80000;0;Professional;2;6559 Via Rerrari;1 (11) 500 555-0182;20180930
28929;Marie Fernandez;12/08/1995;S;F;70000;0;Professional;3;1820 Adobe St;1 (11) 500 555-0112;20190413
28930;Jarrod Kapoor;27/05/1995;M;M;80000;0;Professional;2;5966 Krueger Dr.;1 (11) 500 555-0144;20190612
28931;Darren Jiménez;06/11/1995;M;M;80000;0;Professional;3;9161 Napa St.;1 (11) 500 555-0159;20181219
28932;Marshall Ashe;27/08/1994;M;M;70000;0;Professional;3;8200 Schenone Court;1 (11) 500 555-0197;20190614
28933;Colleen Rai;10/11/1994;M;F;70000;0;Professional;3;6957 Corte Poquito;1 (11) 500 555-0129;20190424
28934;Ricardo Nara;04/10/1994;M;M;70000;0;Professional;3;1942 Rock Island Drive;1 (11) 500 555-0165;20190218
28935;Eddie Johnsen;02/06/1995;S;M;90000;0;Professional;2;7538 Black Pine Lane;1 (11) 500 555-0138;20180919
28936;Karla Raje;22/12/1994;M;F;80000;0;Professional;3;6060 Sanford Street;1 (11) 500 555-0148;20180914
28937;Tommy Nath;15/04/1993;S;M;80000;0;Professional;3;6076 Citrus Ave;1 (11) 500 555-0111;20181224
28938;Sarah Moore;04/10/1994;M;F;80000;0;Professional;3;8494 Rollingwood Dr.;1 (11) 500 555-0154;20190506
28939;Ronald Fernandez;16/10/1994;M;M;80000;0;Professional;3;3435 San Simeon;1 (11) 500 555-0122;20180904
28940;Kristine Serrano;23/08/1994;M;F;80000;0;Professional;3;3365 Atherton Circle;1 (11) 500 555-0178;20180926
28941;Deanna Moreno;02/04/1994;S;F;80000;0;Professional;3;7897 Standing Grove Dr.;1 (11) 500 555-0129;20190424
28942;Frederick Raman;27/02/1993;M;M;90000;0;Professional;3;6176 Crow Street;1 (11) 500 555-0139;20181018
28943;Arthur Martin;15/01/1993;S;M;90000;0;Professional;3;1612 Geary Ct.;1 (11) 500 555-0176;20190102
28944;Whitney Malhotra;12/05/1993;M;F;90000;0;Professional;3;25 Glenellen Court;1 (11) 500 555-0155;20190222
28945;Rafael Lal;03/06/1992;M;M;80000;0;Professional;3;406 Chinquapin Ct.;1 (11) 500 555-0140;20181022
28946;John Anderson;25/09/1992;S;M;80000;0;Professional;4;2513 Buskirk Avenue;1 (11) 500 555-0187;20190703
28947;Grant Nath;20/04/1993;M;M;120000;5;Professional;4;573 Willow Creek Ct.;1 (11) 500 555-0196;20181210
28948;Valerie Ye;06/08/1993;S;F;120000;5;Professional;4;2887 Pinecrest Court;1 (11) 500 555-0169;20180902
28949;Lance Ramos;23/04/1993;S;M;130000;5;Management;4;2064 Pleasant Circle;1 (11) 500 555-0173;20180916
28950;Carl Lal;26/11/1992;S;M;90000;0;Professional;3;6509 California Street;1 (11) 500 555-0125;20181018
28951;Monica Rodriguez;25/03/1992;M;F;90000;0;Professional;3;6681 Pestana Way;1 (11) 500 555-0113;20190116
28952;Arturo Huang;17/09/1992;S;M;100000;5;Management;2;8713 MapleView Drive;1 (11) 500 555-0183;20180927
28953;Trisha Gao;19/03/1992;S;F;100000;5;Management;2;6580 Poor Ridge Court;1 (11) 500 555-0122;20180924
28954;Omar Hu;22/12/1992;M;M;100000;5;Management;3;3479 Broadmoor Dr.;1 (11) 500 555-0151;20181021
28955;Emmanuel Fernandez;19/10/1991;S;M;80000;0;Professional;4;9741 Limeridge Drive;1 (11) 500 555-0142;20190630
28956;Colleen Xu;22/04/1991;S;F;80000;0;Professional;4;4912 Mellowood Street;1 (11) 500 555-0153;20190118
28957;Kate Xu;11/02/1992;S;F;120000;5;Professional;4;8859 Poncho St.;1 (11) 500 555-0179;20181031
28958;Randy Liang;02/12/1992;M;M;130000;5;Management;4;8646 Olivera;1 (11) 500 555-0112;20190605
28959;Jimmy Ashe;15/01/1992;M;M;130000;5;Management;4;3382 Arrowwood Circle;1 (11) 500 555-0189;20181025
28960;Jacquelyn Vazquez;22/03/1992;M;F;160000;5;Professional;4;4024 Montana;1 (11) 500 555-0199;20190709
28961;Mathew Ramos;21/02/1991;S;M;100000;5;Management;4;9783 Amaranth Way;1 (11) 500 555-0111;20181014
28962;Stanley Lopez;03/07/1990;S;M;100000;5;Management;4;135 Grant Street;1 (11) 500 555-0155;20181022
28963;Ross Prasad;09/09/1990;S;M;110000;5;Management;4;7487 Mariposa Ct.;1 (11) 500 555-0112;20181023
28964;Trevor Foster;22/06/1969;S;M;40000;0;Professional;2;5007 Castle Rock Rd.;582-555-0192;20181026
28965;Trinity Morris;03/08/1969;M;F;40000;0;Professional;2;1807 West Cliff Pl.;148-555-0119;20190508
28966;Martha Li;18/02/1969;S;F;40000;0;Professional;2;535 La Salle Street;144-555-0189;20161215
28967;Jessica Morris;01/02/1968;S;F;30000;0;Professional;2;2530 C Del Rio Circle;478-555-0152;20180824
28968;Marcus Morgan;24/02/1968;S;M;30000;0;Professional;2;4419 Euclid Ave.;523-555-0139;20190219
28969;Eduardo Flores;08/05/1968;M;M;30000;0;Professional;2;1210 St. Patricia;576-555-0177;20181113
28970;Danielle Peterson;25/06/1958;S;F;60000;0;Management;2;3325 Taylor;188-555-0114;20190508
28971;Jason Shan;20/06/1959;S;M;60000;0;Management;2;5004 Santa Rita Dr;164-555-0140;20180810
28972;Taylor Bennett;10/11/1959;S;F;60000;0;Management;2;2038 Encino Drive;966-555-0116;20190226
28973;Bryan Cooper;19/11/1959;S;M;60000;0;Management;2;9993 Mt. Hood Circle;332-555-0170;20190430
28974;Kelly Hayes;07/10/1959;S;F;60000;0;Management;2;6260 Amazing Ct;641-555-0175;20190407
28975;Walter Gill;06/07/1960;M;M;40000;0;Professional;2;3861 Las Lomas Way;811-555-0195;20190509
28976;Christina Peterson;09/02/1960;S;F;60000;0;Management;2;9519 Mountain View Drive;773-555-0196;20181115
28977;Carlos Nelson;25/07/1960;S;M;60000;0;Management;2;9466 Morning Glory Dr.;550-555-0149;20181201
28978;Alexandria Watson;23/09/1960;M;F;60000;0;Management;2;6486 Hemlock Drive;181-555-0162;20190111
28979;Matthew Williams;24/06/1960;M;M;60000;0;Management;2;2681 Eagle Peak;524-555-0161;20180925
28980;Alyssa Watson;13/02/1960;S;F;60000;0;Management;2;9665 Pamploma Ct.;926-555-0171;20181122
28981;Luke Jai;17/03/1960;S;M;60000;0;Management;2;3774 Margo Drive;569-555-0116;20180919
28982;Sydney Watson;23/12/1961;S;F;60000;0;Management;2;5207 Minute Dr.;144-555-0165;20181105
28983;Sean Lopez;28/07/1961;S;M;60000;0;Management;2;660 West M Street;824-555-0128;20190212
28984;Katherine Cox;11/12/1961;M;F;60000;0;Management;2;9264 Slow Creek Road;553-555-0199;20190124
28985;Andrew Taylor;03/02/1962;S;M;50000;0;Management;2;9863 Ridge Place;601-555-0139;20180924
28986;Caleb King;25/07/1963;M;M;60000;0;Management;2;5701 El Dorado;692-555-0115;20190202
28987;Jessica Harris;06/06/1963;S;F;60000;0;Management;2;3136 Mcnutt Ave.;558-555-0181;20190724
28988;Harold Perez;22/02/1964;S;M;30000;0;Clerical;2;5592 Byers Rd.;104-555-0162;20161202
28989;Angela Cox;17/01/1964;S;F;30000;0;Clerical;2;8829 Concord;253-555-0185;20161222
28990;Ann Raman;06/03/1964;S;F;30000;0;Clerical;2;874 Olivera Road;592-555-0112;20161220
28991;Timothy Ward;20/01/1967;S;M;40000;0;Professional;2;4322 Conifer Court;668-555-0141;20180930
28992;Darren Fernandez;07/01/1967;S;M;40000;0;Professional;2;1925 Pacheco Street;198-555-0189;20190120
28993;Destiny Perry;12/11/1965;M;F;30000;0;Clerical;3;3414 Jason Court;291-555-0190;20161219
28994;Noah Hayes;03/03/1966;S;M;40000;0;Professional;4;3680 Wilson Lane;115-555-0193;20190128
28995;Alexandra Wright;20/09/1966;S;F;40000;1;Professional;1;4152 Prestwick Drive;319-555-0160;20181203
28996;Rachel Rivera;09/08/1967;M;F;40000;1;Professional;1;8762 Kiska Court;421-555-0144;20190217
28997;Hector Carlson;27/11/1967;S;M;40000;1;Professional;1;1667 Warren Street;192-555-0128;20161204
28998;Kristina Rodriguez;13/03/1967;M;F;40000;1;Professional;2;491 Heights Avenue;851-555-0179;20180824
28999;Edward Martinez;24/10/1967;M;M;70000;1;Management;1;4616 Sutcliffe Pl;890-555-0115;20190126
